person_id,time,x,y
5,16,650.9129638671875,293.2581787109375
7,16,669.47412109375,285.3612060546875
10,16,514.643310546875,298.409912109375
11,16,597.59130859375,307.50262451171875
12,16,586.42333984375,287.59661865234375
13,16,631.345703125,235.9071044921875
14,16,496.59619140625,240.50637817382812
18,16,569.580322265625,240.84783935546875
23,16,497.06903076171875,295.57391357421875
8,16,461.75384521484375,256.6687927246094
17,16,583.537353515625,293.5960693359375
2,17,539.101806640625,313.3360595703125
5,17,650.68017578125,293.533447265625
7,17,669.1687622070312,285.4381103515625
10,17,514.0922241210938,298.4844665527344
11,17,597.6056518554688,307.7159118652344
12,17,586.9801635742188,287.8138427734375
14,17,495.83135986328125,240.86300659179688
18,17,569.2561645507812,241.07373046875
23,17,496.60870361328125,295.30792236328125
8,17,460.98492431640625,257.19586181640625
2,18,538.7919921875,313.6844482421875
5,18,650.3521728515625,293.8245544433594
7,18,668.9578857421875,285.42230224609375
10,18,513.8619384765625,298.40875244140625
11,18,597.4677734375,308.589111328125
12,18,587.858154296875,287.4712829589844
14,18,495.22467041015625,241.0237274169922
18,18,569.07470703125,241.234130859375
23,18,496.3026123046875,294.1951904296875
8,18,460.38775634765625,257.8316955566406
2,19,538.3698120117188,313.78472900390625
5,19,650.2305908203125,294.15350341796875
7,19,669.0136108398438,285.43560791015625
10,19,513.308349609375,298.3744812011719
11,19,597.2075805664062,309.83056640625
12,19,588.5629272460938,287.7274475097656
14,19,494.5898742675781,240.88711547851562
18,19,568.7933959960938,241.72402954101562
23,19,496.1109619140625,294.16448974609375
8,19,459.80938720703125,257.875732421875
2,20,538.047119140625,313.95355224609375
5,20,649.8450927734375,294.5233154296875
7,20,668.9439697265625,285.67340087890625
10,20,513.029052734375,298.249267578125
12,20,588.7947387695312,287.87335205078125
14,20,493.935546875,241.03875732421875
18,20,568.72314453125,242.11679077148438
23,20,495.40777587890625,293.8331298828125
8,20,459.60504150390625,258.1486511230469
2,21,537.450927734375,313.9429931640625
5,21,649.7130737304688,295.10638427734375
7,21,669.21826171875,285.88153076171875
10,21,512.4771728515625,298.957763671875
12,21,588.3609619140625,289.4219970703125
14,21,493.384033203125,241.2520751953125
18,21,568.7601318359375,242.41429138183594
23,21,494.2237548828125,294.568603515625
8,21,458.865234375,258.4197082519531
2,22,536.92822265625,313.990234375
5,22,649.9140625,295.3104553222656
7,22,669.318359375,286.0594482421875
10,22,511.78656005859375,299.37506103515625
12,22,588.2501220703125,288.60638427734375
14,22,492.8892822265625,242.16128540039062
18,22,568.692138671875,242.6517333984375
23,22,492.78656005859375,295.1455078125
8,22,457.72406005859375,258.39593505859375
34,22,589.802734375,212.97434997558594
2,23,536.50390625,314.1773376464844
5,23,650.0673828125,295.805419921875
7,23,669.27734375,286.03955078125
10,23,511.1539001464844,298.8298645019531
12,23,587.8517456054688,289.5
14,23,492.45233154296875,243.10299682617188
18,23,568.747314453125,243.17013549804688
23,23,491.2088928222656,295.70404052734375
8,23,456.82818603515625,258.2928466796875
34,23,589.73681640625,212.7600555419922
2,24,536.063720703125,314.47149658203125
5,24,650.0897216796875,296.3146057128906
7,24,669.2666015625,286.11767578125
10,24,510.446533203125,297.55657958984375
12,24,585.1962890625,294.7693786621094
14,24,492.130859375,244.36692810058594
18,24,568.4779663085938,243.65000915527344
23,24,489.7889709472656,296.0927734375
8,24,456.04693603515625,258.27587890625
34,24,589.595947265625,212.50967407226562
2,25,535.6111450195312,314.86114501953125
5,25,650.0625,296.9707336425781
7,25,669.4340209960938,286.24127197265625
10,25,509.4295654296875,297.45782470703125
12,25,584.2301025390625,297.6693115234375
14,25,491.8023986816406,244.7843475341797
18,25,568.3228759765625,243.80397033691406
23,25,489.33758544921875,296.33245849609375
8,25,455.29107666015625,258.4742431640625
34,25,589.5060424804688,212.35655212402344
11,25,596.6660766601562,314.29461669921875
2,26,535.076904296875,315.4816589355469
5,26,650.479248046875,297.3270263671875
7,26,669.5161743164062,286.3089904785156
10,26,508.3209228515625,298.02178955078125
12,26,583.8377685546875,299.2562255859375
14,26,491.5255126953125,244.99203491210938
18,26,568.099853515625,243.9540252685547
23,26,489.27264404296875,296.58050537109375
8,26,454.3013000488281,259.05303955078125
34,26,589.4158935546875,212.2003173828125
11,26,596.525146484375,314.6732177734375
2,27,534.3092041015625,315.8619384765625
5,27,650.6805419921875,297.6356201171875
7,27,669.6663818359375,286.1540222167969
10,27,507.10150146484375,299.17083740234375
12,27,583.551025390625,300.0437316894531
14,27,491.14910888671875,245.1468505859375
18,27,567.7913818359375,244.03631591796875
23,27,488.8656311035156,296.4229736328125
8,27,453.5245666503906,259.1277160644531
34,27,589.373046875,212.17495727539062
11,27,596.365966796875,315.039794921875
2,28,533.06201171875,316.384765625
5,28,651.271728515625,297.65130615234375
7,28,669.8546142578125,286.2337341308594
10,28,506.3242492675781,300.7638244628906
12,28,583.2056884765625,300.56134033203125
14,28,490.55218505859375,245.4058380126953
18,28,567.2325439453125,243.60079956054688
23,28,488.49322509765625,296.87237548828125
8,28,452.625244140625,259.63690185546875
34,28,589.302001953125,212.66616821289062
11,28,596.1519165039062,315.101318359375
2,29,531.6119384765625,316.6529846191406
5,29,651.533203125,297.64990234375
7,29,669.6990966796875,286.4768371582031
10,29,505.9169616699219,301.2784423828125
12,29,583.2178955078125,299.9384765625
14,29,490.0098571777344,246.31884765625
18,29,566.899169921875,243.89251708984375
23,29,487.4447021484375,295.4290771484375
8,29,451.92626953125,260.0655212402344
34,29,589.1529541015625,212.6945037841797
11,29,596.0496826171875,315.54046630859375
2,30,530.4517822265625,316.525634765625
5,30,651.5505981445312,297.69049072265625
7,30,669.611328125,286.65289306640625
10,30,505.29595947265625,301.4080810546875
12,30,583.1126708984375,299.777587890625
14,30,489.53826904296875,246.8245849609375
18,30,566.4746704101562,244.07025146484375
23,30,486.7139892578125,295.69708251953125
8,30,451.1184997558594,260.6761169433594
34,30,589.039794921875,213.4736328125
11,30,595.8003540039062,315.61761474609375
2,31,529.6893310546875,317.28289794921875
5,31,651.763671875,297.3301086425781
7,31,669.5098876953125,287.0634765625
10,31,504.55303955078125,301.4408264160156
12,31,583.0682373046875,299.3260498046875
14,31,489.02801513671875,246.65133666992188
18,31,566.56787109375,244.44818115234375
23,31,486.10125732421875,296.8204345703125
8,31,450.18975830078125,261.27777099609375
34,31,589.0160522460938,213.6397247314453
11,31,595.4151611328125,316.019775390625
20,31,633.6149291992188,290.846923828125
2,32,529.1712646484375,317.44097900390625
5,32,651.53564453125,297.35675048828125
7,32,669.4323120117188,287.3255310058594
10,32,503.8705749511719,301.90008544921875
12,32,584.309814453125,298.394287109375
14,32,488.46893310546875,246.958984375
18,32,566.430908203125,244.87632751464844
23,32,485.79345703125,296.3828125
8,32,449.0435485839844,261.64898681640625
34,32,588.8865966796875,213.84866333007812
11,32,595.2445678710938,316.7862243652344
20,32,633.9639892578125,291.23382568359375
2,33,528.9024047851562,317.468505859375
5,33,651.1697998046875,297.7952880859375
7,33,669.3640747070312,287.65753173828125
10,33,503.4788818359375,301.97467041015625
12,33,584.5594482421875,298.09454345703125
14,33,487.71075439453125,247.142822265625
18,33,565.7403564453125,245.85113525390625
23,33,485.2430725097656,296.9106140136719
8,33,448.1806640625,261.80657958984375
11,33,595.32861328125,317.54840087890625
20,33,634.02392578125,291.52685546875
2,34,529.2386474609375,317.22064208984375
5,34,650.3125,298.42620849609375
7,34,669.181396484375,287.9884033203125
10,34,502.9248046875,302.90435791015625
12,34,584.6234130859375,297.30853271484375
14,34,486.9964294433594,247.25003051757812
18,34,565.36279296875,246.42147827148438
23,34,484.78863525390625,296.96563720703125
8,34,447.4554443359375,261.7769775390625
11,34,594.9827270507812,318.2581787109375
2,35,528.8912963867188,317.04150390625
5,35,649.2562866210938,298.9532470703125
7,35,669.158203125,288.334716796875
10,35,502.9005126953125,302.84527587890625
12,35,584.202880859375,296.97943115234375
14,35,486.1449279785156,246.9539794921875
18,35,565.2545166015625,246.86721801757812
23,35,484.47259521484375,297.4873046875
8,35,446.55426025390625,261.83941650390625
11,35,594.2919921875,318.8457946777344
2,36,529.037841796875,316.4669494628906
5,36,648.7279663085938,299.4561767578125
7,36,669.3660278320312,288.13134765625
10,36,502.79400634765625,302.80718994140625
12,36,584.9007568359375,296.4294128417969
18,36,564.8621826171875,247.12860107421875
23,36,484.41094970703125,283.25921630859375
8,36,445.8776550292969,261.8520812988281
11,36,593.4013061523438,319.0800476074219
45,36,626.7772216796875,246.52780151367188
20,36,634.3990478515625,291.0667724609375
2,37,528.5888061523438,315.99688720703125
5,37,648.9150390625,299.77093505859375
7,37,669.305419921875,287.911865234375
10,37,501.7859191894531,300.5914001464844
12,37,582.75537109375,296.98016357421875
18,37,564.108642578125,247.05093383789062
23,37,484.0129699707031,278.4632568359375
8,37,444.8995666503906,261.87091064453125
11,37,592.527099609375,319.2009582519531
45,37,626.6220703125,246.60118103027344
20,37,634.45751953125,291.05938720703125
2,38,527.6676025390625,316.2509765625
5,38,648.93896484375,300.1229553222656
7,38,669.1781005859375,287.87762451171875
10,38,501.18072509765625,300.95745849609375
12,38,581.737548828125,297.8592529296875
18,38,563.6668090820312,247.198974609375
23,38,483.568359375,276.8622131347656
8,38,443.9456787109375,261.924560546875
11,38,592.0610961914062,319.0032653808594
45,38,626.1640625,246.80978393554688
20,38,634.6749267578125,291.3939208984375
2,39,526.9291381835938,314.8516845703125
5,39,649.0995483398438,300.58917236328125
7,39,668.9353637695312,287.96429443359375
10,39,500.39508056640625,301.11029052734375
18,39,563.19970703125,247.5443115234375
23,39,482.14447021484375,289.35797119140625
8,39,443.1105651855469,262.3429870605469
11,39,589.5371704101562,315.39825439453125
45,39,625.91748046875,247.3643035888672
20,39,635.023193359375,291.5216979980469
2,40,526.6917724609375,313.71136474609375
5,40,648.80517578125,300.5927734375
7,40,668.648193359375,288.7783508300781
10,40,499.11944580078125,302.66033935546875
18,40,562.939697265625,247.9509735107422
23,40,480.1182861328125,294.9976806640625
8,40,442.06268310546875,262.83306884765625
11,40,587.2939453125,312.6258544921875
45,40,625.5703125,247.60165405273438
20,40,635.342041015625,291.6178894042969
52,40,500.8614501953125,252.6885986328125
2,41,525.9368286132812,315.03753662109375
5,41,648.6068115234375,300.53839111328125
7,41,668.3727416992188,289.87652587890625
10,41,498.6539306640625,302.91790771484375
18,41,562.8311767578125,248.1123046875
23,41,478.87762451171875,297.95068359375
8,41,440.3520202636719,263.1458740234375
11,41,586.6024169921875,311.7751159667969
45,41,625.4803466796875,247.74691772460938
20,41,635.669189453125,291.941650390625
52,41,500.578369140625,252.748779296875
2,42,525.2195434570312,314.922119140625
5,42,648.5228271484375,300.00128173828125
7,42,667.9298706054688,290.7548828125
10,42,497.3546142578125,303.73388671875
18,42,562.692138671875,248.37899780273438
23,42,478.08013916015625,299.67071533203125
8,42,438.53228759765625,263.07452392578125
11,42,586.4298706054688,310.2755126953125
45,42,625.2024536132812,248.28952026367188
52,42,499.91949462890625,252.71762084960938
34,42,586.6837158203125,216.29425048828125
2,43,524.0286254882812,318.5020751953125
5,43,648.3026123046875,299.8937072753906
7,43,667.39111328125,291.47247314453125
10,43,496.474365234375,304.41595458984375
18,43,562.3902587890625,248.4988555908203
23,43,477.6405029296875,301.147216796875
8,43,436.972900390625,263.4609375
11,43,586.42138671875,309.7425842285156
45,43,625.024658203125,248.45315551757812
52,43,499.155517578125,253.2417449951172
34,43,586.2550048828125,215.51904296875
14,43,480.0965576171875,245.644287109375
20,43,636.4032592773438,294.21875
2,44,523.2466430664062,320.90533447265625
5,44,648.1325073242188,300.24127197265625
7,44,667.23974609375,292.04443359375
10,44,496.01837158203125,304.9153137207031
18,44,562.2001342773438,248.51002502441406
23,44,477.1043701171875,301.8273010253906
8,44,435.9478759765625,264.0192565917969
11,44,586.3239135742188,310.427490234375
45,44,624.8447265625,249.00820922851562
52,44,498.10150146484375,253.71279907226562
34,44,585.732177734375,216.0828399658203
14,44,479.6276550292969,245.73719787597656
20,44,636.5341796875,295.3125
2,45,522.7373657226562,321.90191650390625
5,45,648.3524169921875,302.1737060546875
7,45,667.3175048828125,291.98590087890625
10,45,494.77044677734375,305.95672607421875
18,45,561.9464721679688,248.75877380371094
23,45,476.3548583984375,302.40728759765625
8,45,435.68707275390625,264.40802001953125
11,45,586.1160888671875,310.9274597167969
45,45,624.7152099609375,249.30633544921875
52,45,497.21722412109375,254.40036010742188
34,45,585.2939453125,217.29925537109375
14,45,479.2371826171875,245.76007080078125
20,45,636.4334106445312,295.9757385253906
2,46,522.267333984375,322.2296142578125
5,46,648.2890625,302.4593200683594
7,46,667.0487670898438,292.4912109375
10,46,493.65972900390625,306.0697326660156
18,46,561.777587890625,248.9393310546875
23,46,475.2357482910156,302.6647033691406
8,46,435.4177551269531,264.5639343261719
11,46,585.86328125,310.51666259765625
45,46,624.6004638671875,249.54348754882812
52,46,496.7437744140625,255.83868408203125
34,46,584.1730346679688,218.96722412109375
14,46,479.0074462890625,245.80581665039062
20,46,636.517333984375,296.5247802734375
2,47,521.9801635742188,322.3163757324219
5,47,648.411376953125,303.1683044433594
7,47,666.7364501953125,292.91912841796875
10,47,493.139892578125,305.7689208984375
18,47,561.8758544921875,249.2095947265625
23,47,474.5950927734375,302.38720703125
8,47,434.8712158203125,264.7164611816406
11,47,585.3453369140625,310.3169250488281
45,47,624.5086059570312,249.9619140625
52,47,496.0957336425781,256.21685791015625
34,47,583.4240112304688,219.40838623046875
14,47,478.7064208984375,246.21469116210938
20,47,636.4519653320312,296.91351318359375
5,48,648.234375,303.5339660644531
7,48,666.604736328125,293.2042541503906
10,48,492.33984375,305.7314453125
18,48,561.8915405273438,249.69131469726562
23,48,473.82275390625,297.5690612792969
8,48,433.97589111328125,264.8730163574219
11,48,585.029541015625,311.1195068359375
45,48,624.4918212890625,249.977294921875
52,48,495.65533447265625,256.9059753417969
34,48,582.9522705078125,219.58963012695312
14,48,478.64666748046875,246.2319793701172
20,48,636.4267578125,297.3252258300781
5,49,647.857177734375,304.49554443359375
7,49,666.4464111328125,293.4869384765625
10,49,491.7586669921875,305.95294189453125
18,49,561.4735107421875,250.08580017089844
23,49,473.1067810058594,296.17425537109375
8,49,432.7701416015625,264.4998779296875
11,49,584.7904052734375,311.847900390625
45,49,624.4228515625,250.13975524902344
52,49,495.076171875,257.5118713378906
34,49,582.7243041992188,219.17041015625
14,49,478.57220458984375,246.5863037109375
5,50,647.60546875,305.2100830078125
7,50,666.303466796875,293.6593017578125
10,50,491.00445556640625,305.962890625
18,50,561.2562255859375,250.4679412841797
23,50,472.2521667480469,296.4981994628906
8,50,431.67034912109375,264.4922180175781
11,50,584.769287109375,312.7512512207031
45,50,624.4254150390625,250.090087890625
52,50,494.6969299316406,257.4550476074219
34,50,582.5161743164062,218.8798828125
14,50,478.38641357421875,247.06524658203125
5,51,647.2718505859375,305.7752380371094
7,51,666.3220825195312,293.81414794921875
10,51,490.55181884765625,306.64691162109375
18,51,560.8570556640625,250.44033813476562
23,51,471.8360595703125,298.8066101074219
8,51,430.55615234375,264.71368408203125
11,51,584.9125366210938,313.591064453125
45,51,624.4876098632812,250.0290069580078
52,51,494.10052490234375,257.2152404785156
34,51,582.2855224609375,218.32823181152344
14,51,478.27642822265625,246.97769165039062
2,51,520.6708374023438,325.5537109375
7,52,666.3046875,293.9166259765625
10,52,490.3166198730469,307.12017822265625
18,52,560.35986328125,251.01779174804688
23,52,470.88592529296875,299.53533935546875
8,52,429.53607177734375,264.57318115234375
11,52,585.1744995117188,313.7934875488281
45,52,624.4410400390625,250.33370971679688
52,52,494.00872802734375,256.92193603515625
34,52,581.8049926757812,217.37045288085938
14,52,478.0997314453125,247.08834838867188
2,52,520.5250244140625,326.0548095703125
20,52,636.1488037109375,298.7784118652344
7,53,666.114013671875,293.8876953125
10,53,489.6540832519531,307.2298278808594
18,53,560.27099609375,251.11883544921875
23,53,470.18743896484375,300.27166748046875
8,53,428.7821044921875,265.0238952636719
11,53,585.294189453125,314.0770263671875
45,53,624.279541015625,250.81234741210938
52,53,493.8388366699219,257.1677551269531
34,53,581.273193359375,215.614013671875
14,53,477.8775329589844,247.33226013183594
2,53,520.285888671875,326.00146484375
20,53,635.937255859375,298.7406005859375
7,54,665.9514770507812,293.9422302246094
10,54,489.29034423828125,307.52471923828125
18,54,560.3353271484375,251.31658935546875
23,54,469.220703125,300.6988525390625
8,54,427.94464111328125,265.92132568359375
11,54,585.0965576171875,314.39556884765625
45,54,624.1221313476562,251.65689086914062
52,54,493.7041015625,257.18341064453125
34,54,580.6400146484375,215.36492919921875
14,54,477.71551513671875,247.4334259033203
2,54,519.987060546875,326.1025390625
20,54,635.82275390625,298.8312072753906
7,55,665.9183349609375,293.91986083984375
10,55,489.1579895019531,308.09210205078125
18,55,560.199951171875,251.30648803710938
23,55,466.59051513671875,301.3914794921875
8,55,427.07794189453125,266.4981384277344
11,55,585.25341796875,314.80804443359375
45,55,623.9899291992188,252.230224609375
52,55,493.5266418457031,257.6242980957031
34,55,580.1746215820312,215.214599609375
14,55,477.43963623046875,247.4716339111328
2,55,519.3931274414062,327.35009765625
20,55,635.52490234375,298.68109130859375
7,56,666.016845703125,293.89727783203125
10,56,488.91937255859375,308.5821533203125
18,56,560.0228271484375,251.26336669921875
23,56,464.7408447265625,302.08294677734375
8,56,426.236083984375,266.99383544921875
11,56,585.273681640625,315.238037109375
45,56,623.829345703125,252.8516845703125
52,56,493.32196044921875,258.0030822753906
34,56,579.9342041015625,215.625244140625
14,56,477.16595458984375,247.67404174804688
2,56,518.4599609375,326.6719665527344
20,56,635.3225708007812,298.5023498535156
7,57,666.3464965820312,292.4403076171875
10,57,488.67083740234375,308.5721435546875
18,57,560.3419799804688,250.90280151367188
23,57,463.01092529296875,302.20782470703125
8,57,425.5980224609375,266.88104248046875
11,57,585.29345703125,314.722900390625
45,57,623.6744384765625,253.0731964111328
52,57,493.23919677734375,257.9080505371094
34,57,579.8875732421875,214.98199462890625
14,57,476.8714904785156,247.4639892578125
2,57,517.85595703125,325.8269958496094
7,58,666.6968994140625,292.0508117675781
10,58,488.10870361328125,309.00250244140625
18,58,560.442626953125,250.7236328125
23,58,461.884765625,302.5622863769531
8,58,424.9688720703125,266.7825927734375
11,58,585.35693359375,314.5364990234375
45,58,623.19921875,253.65142822265625
52,58,493.0173034667969,257.76995849609375
34,58,579.8511962890625,214.8922882080078
14,58,476.61798095703125,248.7611083984375
2,58,517.2655029296875,325.2237854003906
5,58,648.3733520507812,305.60845947265625
7,59,666.7244262695312,292.65325927734375
10,59,487.23291015625,309.5645446777344
18,59,559.974365234375,251.3048095703125
23,59,461.09722900390625,303.17572021484375
8,59,424.1107177734375,267.17864990234375
11,59,585.115966796875,314.708984375
45,59,622.844970703125,253.73483276367188
52,59,492.34930419921875,259.8969421386719
34,59,579.62109375,216.19058227539062
14,59,476.3076171875,249.65060424804688
2,59,517.1232299804688,324.96807861328125
5,59,648.569580078125,305.6065368652344
7,60,666.8129272460938,292.9710388183594
10,60,486.55499267578125,310.84033203125
18,60,559.486328125,251.53070068359375
23,60,460.6102294921875,303.39398193359375
8,60,423.0099182128906,267.29144287109375
11,60,584.8809814453125,315.1689453125
45,60,622.3282470703125,253.61756896972656
52,60,491.6210021972656,261.29583740234375
34,60,579.254150390625,217.58511352539062
14,60,475.8409423828125,249.7026824951172
2,60,516.2073974609375,324.2430419921875
5,60,648.639404296875,306.43218994140625
12,60,572.8936767578125,293.0146484375
7,61,666.9039306640625,292.99542236328125
10,61,486.6282958984375,313.08587646484375
18,61,559.030029296875,251.95364379882812
23,61,459.8626708984375,303.52978515625
8,61,421.88177490234375,267.64569091796875
11,61,584.512451171875,315.8813781738281
45,61,621.70166015625,253.61038208007812
52,61,491.3333740234375,262.4505310058594
34,61,578.8372802734375,219.49615478515625
14,61,475.263671875,249.16595458984375
2,61,514.4615478515625,324.293212890625
12,61,572.1514282226562,293.7235107421875
7,62,667.0830688476562,292.65350341796875
10,62,486.29571533203125,314.9106140136719
18,62,558.523193359375,252.456787109375
23,62,459.1356201171875,303.72607421875
8,62,420.82867431640625,268.0998840332031
11,62,583.4182739257812,317.1622619628906
45,62,621.0625,252.895751953125
52,62,490.502197265625,263.101806640625
34,62,578.1427612304688,220.60073852539062
14,62,474.50384521484375,248.9539031982422
2,62,511.66796875,325.455078125
12,62,571.046630859375,294.60797119140625
10,63,485.5585021972656,314.0562744140625
18,63,558.1634521484375,252.93450927734375
23,63,458.7120361328125,303.72357177734375
