time,speed,direction,density,direction_entropy,avg_neighbor_dist
140,2.205629311332329,-3.0758647893998106,4,1.0397207708399179,204.3750582243264
141,2.0814283754634464,-3.00608408935532,4,1.3862943611198906,205.47940662153778
142,2.1608824949098198,1.4952809067774087,4,1.0397207708399179,206.87559843618823
36,,,2,-0.0,481.39583635968927
37,0.7293575469334409,0.4588946952488557,2,0.6931471805599453,479.47352274577
38,0.9780074245854296,-0.14392477805774642,2,0.6931471805599453,476.2122555664675
39,1.1203750090804139,-0.4407443402739335,2,0.6931471805599453,472.25754851308636
40,1.191227484017592,-0.3966198944891573,2,0.6931471805599453,466.8054294964002
41,,,2,-0.0,278.1164962629688
42,2.6803373217570274,0.17655193819461557,2,0.6931471805599453,271.05097294692916
43,2.6647779590872385,0.23462648522753168,2,0.6931471805599453,264.98097295638274
44,1.4650567980650009,0.6573162056918549,3,0.6931471805599453,142.99026149891577
45,0.8814951448324425,0.9288046612689006,3,1.0986122886681096,142.2949850747182
46,3.4130243027051312,0.9202438877415938,3,0.6365141682948128,141.59643742988115
47,1.6908612513028336,0.3610964488898598,3,1.0986122886681096,139.77590526554988
48,6.30944781825843,-0.0725577036367566,3,1.0986122886681096,137.5166730087938
49,5.9812640472505505,-0.9775720011639283,3,1.0986122886681096,136.6081380159903
50,3.2082665072028256,-0.8594194330144164,3,1.0986122886681096,133.80444304649458
51,2.86453192693645,0.12123644659314806,3,1.0986122886681096,130.93749570340177
61,26.964806960016006,0.16947569102700988,3,1.0986122886681096,122.6048587276307
62,1.8802133492528805,0.005193915313652889,3,0.6365141682948128,120.4971234083621
63,5.08585913293061,1.1818192399876346,3,1.0986122886681096,125.533412200876
64,3.7605538520418857,0.4131436971677617,2,0.6931471805599453,158.93867887096502
65,2.757804764724614,-0.4186625224436941,2,0.6931471805599453,152.121047911929
66,2.7106929603143337,-0.1765667574284074,2,0.6931471805599453,151.29166703546795
67,1.9606705917082852,0.29445935866296674,2,0.6931471805599453,143.777020412357
68,3.4730838741913814,0.6243761729972072,2,0.6931471805599453,137.53765524296213
69,2.3648617489904953,0.8517211068501664,2,0.6931471805599453,133.7926950342556
70,1.5039697562470227,1.7412357306792412,3,0.6931471805599453,176.94931705418972
77,18.478527495474456,0.08077757085058379,4,1.0986122886681096,71.1386788390033
78,1.7346082159526512,-0.34277659787880554,4,1.0397207708399179,71.0909859855044
79,2.0259662470513105,0.033326014164855616,6,1.3321790402101223,54.14637402559875
80,5.207486056592669,-0.2327946489350374,4,1.3862943611198906,68.52417800763789
81,1.8420084025818328,-0.36214468597974925,4,1.3862943611198906,68.52956812130861
82,4.0263681114514,0.010323367993401802,4,1.0397207708399179,107.39781423415788
83,2.775761205917308,0.3267396481602517,4,1.3862943611198906,106.68758709326335
84,4.09907823554985,0.33415809245385636,5,1.0397207708399179,84.31311234298036
85,1.5670911978159918,0.08860587930269241,4,1.3862943611198906,88.5475063299065
86,2.4014370657180772,-0.048436601203163517,3,1.0986122886681096,76.3563920232538
87,2.605452749454833,0.07661917288367148,3,0.6365141682948128,78.63229664151706
88,2.943069559705599,-0.9667108459950456,3,1.0986122886681096,80.28104899115955
89,2.5120275377706287,-0.5902870662112396,2,0.6931471805599453,79.54662176394824
90,1.3921529664601482,0.06491022094177994,2,0.6931471805599453,82.60397621668959
91,4.361048326110027,0.8646368521942307,1,-0.0,0.0
92,4.075745870252153,1.1972698820175836,1,-0.0,0.0
93,3.0607413132487196,0.7128926793087295,2,0.6931471805599453,46.572355599655424
94,2.246516910994608,0.4224587519857616,2,0.6931471805599453,44.89020579859673
95,0.9159220503327599,-0.6405157247633824,2,0.6931471805599453,42.77723502458897
96,1.6027109657157046,-0.6042584999741877,2,0.6931471805599453,40.402849791751756
97,3.1890720401398873,0.12424342211180574,3,0.6365141682948128,89.82997520330922
98,1.417722624180716,-0.009127055289628608,3,1.0986122886681096,87.39858893847192
100,12.19110697795594,-1.0265418221575275,2,0.6931471805599453,77.79166672700094
101,4.04958217343927,-0.5432615142151319,2,0.6931471805599453,76.34888945998817
109,26.17116979794747,0.700512067186378,1,-0.0,0.0
110,4.075302899277645,0.7039274860843813,1,-0.0,0.0
111,1.0969761968185543,-0.80794363235811,1,-0.0,0.0
112,2.939587537410811,-2.214600577877212,2,0.6931471805599453,51.824902906250486
113,7.042687456807443,0.002604273623936912,3,0.6365141682948128,104.90337140529823
114,4.343253605166528,-0.4617056564148738,2,0.6931471805599453,64.7269774008111
116,7.132332596872208,0.19895467319743154,3,1.0986122886681096,85.11602642382884
117,2.8278745809091963,-0.4502689957209799,3,1.0986122886681096,89.21956533393161
118,1.7135227414231535,-0.04494937915241478,3,0.6365141682948128,92.40172408056212
119,1.9427425864997192,-0.21486088467801984,2,0.6931471805599453,90.2732092705709
120,2.96293508855264,-0.4301726979388674,2,0.6931471805599453,92.92778055875539
123,5.293372844828528,0.07294309798127603,2,0.6931471805599453,103.63714119889994
124,2.52747335499624,-0.07294540295761952,2,0.6931471805599453,107.3771177679835
125,3.320897241601278,-0.297593587600036,2,0.6931471805599453,113.11686052999674
126,7.444036057184634,-0.748351010074727,3,0.6365141682948128,113.26026564809388
127,5.096765551818666,0.7803936748490555,3,1.0986122886681096,118.05386519053998
128,3.4427412374047477,0.12033087139932291,3,1.0986122886681096,120.6947340448998
129,3.0459581378750005,0.09066623676992676,5,1.0397207708399179,171.31135699372868
130,2.35123702740272,-0.13770462265188177,5,1.3321790402101223,172.03710446140516
131,2.9013765868423422,-0.0025454337485447676,5,1.3321790402101223,172.4624041676513
132,2.9042826565918425,0.09831151039254706,5,1.6094379124341005,173.38055478534517
133,2.3785291509498974,0.0440611594570175,5,1.3321790402101223,173.64130114165124
134,1.4172716295706824,-0.21418235642784597,5,1.0549201679861442,174.0451123408387
135,1.0184713354230064,-0.12899331466806302,6,1.3321790402101223,138.98315327932332
136,1.385301231151388,-0.3671659256666549,6,1.5607104090414063,141.08670824873744
137,4.063450234150686,-0.27205319622247964,5,1.6094379124341005,112.7072752714869
138,2.3389919661842735,-0.21655183408730866,4,1.0986122886681096,206.36094065559388
139,2.5177647334294515,-0.13602775652386845,4,1.3862943611198906,206.5846869436091
140,3.2561236185913573,-0.19219930707486668,4,1.0397207708399179,204.3750582243264
141,3.0186017354262353,-0.21510400218529335,4,1.3862943611198906,205.47940662153778
142,4.766715894975791,-0.27558226960994575,4,1.0397207708399179,206.87559843618823
143,2.9709677606572105,-0.3290397369055016,4,1.3862943611198906,185.68111553544725
144,1.7518159885488294,-0.34587618396073144,4,1.0397207708399179,184.39576348545967
145,1.8803585770734481,-0.3311478767807307,4,1.3862943611198906,182.82466467218336
146,1.0001059751683328,-0.032656152377103224,5,1.0397207708399179,139.0101687810531
147,1.0289033955626405,-0.2948659302901639,5,1.3321790402101223,139.22064372470345
150,4.2917003671258875,0.020110800227401304,1,-0.0,0.0
151,3.306762177795665,-0.5601938717566829,1,-0.0,0.0
152,4.204335366481096,-0.6888218838793859,2,0.6931471805599453,142.8017325125836
153,5.20363682765451,-0.38629357138635434,2,0.6931471805599453,143.77652540593795
154,4.46330158545178,-0.26656508398352974,2,0.6931471805599453,144.69942926824527
155,4.191812147642884,-0.44351212474237717,2,0.6931471805599453,144.77882042015116
156,3.554346636788449,0.6365292299304659,2,0.6931471805599453,150.68514983704404
157,2.126735691029427,-0.09418576595020486,3,1.0986122886681096,233.83325245281904
44,,,3,0.6931471805599453,142.99026149891577
45,2.0580221917261627,-2.843440411972572,3,1.0986122886681096,142.2949850747182
46,1.4332273421706934,2.9397956990071505,3,0.6365141682948128,141.59643742988115
47,4.255812375753194,3.029226549463135,3,1.0986122886681096,139.77590526554988
48,1.5046983218373329,-2.569014639865943,3,1.0986122886681096,137.5166730087938
49,5.489201407913882,-1.862994375059603,3,1.0986122886681096,136.6081380159903
50,1.6438174170912259,-2.9168504594972755,3,1.0986122886681096,133.80444304649458
51,3.3796375434210586,2.855383241074946,3,1.0986122886681096,130.93749570340177
52,2.19678467721562,-2.8404116406143762,2,0.6931471805599453,194.39498696286975
53,3.0911690051253813,-2.377564695926208,1,-0.0,0.0
54,2.629429438508941,-2.7455552105661076,1,-0.0,0.0
55,1.4392957937835673,3.0195414752060383,1,-0.0,0.0
56,2.8471355107641885,2.162788480400902,2,0.6931471805599453,192.52359034212748
57,2.560165309373364,-2.711578432900114,1,-0.0,0.0
58,2.1150020152969544,-3.007258071895682,1,-0.0,0.0
59,2.8755645618759265,-2.3395791382908455,2,0.6931471805599453,192.11989055631247
60,2.876395598973446,-2.4913670918762665,2,0.6931471805599453,193.32291769562613
61,2.5650819158637894,2.870104482021787,3,1.0986122886681096,122.6048587276307
62,1.8987167041724817,2.5247754581445543,3,0.6365141682948128,120.4971234083621
63,6.082378878624297,-1.9356103142287635,3,1.0986122886681096,125.533412200876
70,,,3,0.6931471805599453,176.94931705418972
71,0.05600723923410936,-0.8660116433343231,3,0.6931471805599453,125.02056562532618
71,,,3,0.6931471805599453,125.02056562532618
72,1.8512885991646895,2.9273400715076567,2,0.6931471805599453,3.4114237092593083
73,4.187667295886977,2.2946438825802806,2,0.6931471805599453,1.0576641974035743
74,2.4301561790152824,2.4735610588323795,3,0.6931471805599453,65.37831617696206
75,1.595689791013169,2.9473252013402695,2,0.6931471805599453,194.1051639607769
76,1.6010614916989854,2.9051572744339764,3,0.6365141682948128,67.45582910395949
77,1.5759727255901812,3.0225505616572383,4,1.0986122886681096,71.1386788390033
78,1.0835350686309722,2.8969418772209985,4,1.0397207708399179,71.0909859855044
79,2.0654170917460593,3.0090528380064243,6,1.3321790402101223,54.14637402559875
80,1.411866324099635,2.791266728506531,4,1.3862943611198906,68.52417800763789
81,1.9273929873402202,2.5802844639722844,4,1.3862943611198906,68.52956812130861
82,2.0359225681446094,3.091671685006551,4,1.0397207708399179,107.39781423415788
83,1.5564631058141034,2.9002471217150716,4,1.3862943611198906,106.68758709326335
84,2.385438196448272,-2.931298128596603,5,1.0397207708399179,84.31311234298036
74,,,3,0.6931471805599453,65.37831617696206
75,2.9460057807409283,2.0649130951673973,2,0.6931471805599453,194.1051639607769
76,5.93865251147177,2.6328769838833077,3,0.6365141682948128,67.45582910395949
77,3.6034270262745305,-3.087126720520251,4,1.0986122886681096,71.1386788390033
78,3.333480000823812,3.0401567694513165,4,1.0397207708399179,71.0909859855044
79,4.625029348448639,1.7347333240700753,6,1.3321790402101223,54.14637402559875
80,2.9040933890782172,1.8763329123553762,4,1.3862943611198906,68.52417800763789
81,1.5964895531841292,1.9657183136431686,4,1.3862943611198906,68.52956812130861
82,1.1533341746098795,2.9040263487709943,4,1.0397207708399179,107.39781423415788
83,6.2587945802378275,-1.7383810734876683,4,1.3862943611198906,106.68758709326335
84,4.125714431652197,-3.0889318372857355,5,1.0397207708399179,84.31311234298036
85,0.5122852365740387,-1.4207693700106792,4,1.3862943611198906,88.5475063299065
86,1.3358086825750044,-2.681653801951955,3,1.0986122886681096,76.3563920232538
87,2.419896586719425,3.0863026107975293,3,0.6365141682948128,78.63229664151706
88,1.9547735183204182,-2.872389871894314,3,1.0986122886681096,80.28104899115955
97,19.77667263406011,-2.839520439917196,3,0.6365141682948128,89.82997520330922
98,2.220055882762033,-3.090268892476885,3,1.0986122886681096,87.39858893847192
113,32.50961166723814,2.865548996618615,3,0.6365141682948128,104.90337140529823
129,30.693690432044516,-2.9761705147701996,5,1.0397207708399179,171.31135699372868
130,2.2320283159474363,-2.668687465274097,5,1.3321790402101223,172.03710446140516
131,1.1238902781181732,-2.9020406307303355,5,1.3321790402101223,172.4624041676513
132,1.5156144241327794,-2.416343221046758,5,1.6094379124341005,173.38055478534517
133,1.2984025247140494,-2.9240199329462624,5,1.3321790402101223,173.64130114165124
134,1.973961117659864,3.0860469819711627,5,1.0549201679861442,174.0451123408387
135,2.184275388100663,-2.460809772279989,6,1.3321790402101223,138.98315327932332
136,5.054552516524155,1.8774878994348694,6,1.5607104090414063,141.08670824873744
137,2.5170962012624143,2.148549466652587,5,1.6094379124341005,112.7072752714869
138,2.6102381844664175,3.0523617390746045,4,1.0986122886681096,206.36094065559388
139,1.8517283660097252,2.7545462214148158,4,1.3862943611198906,206.5846869436091
140,1.2986417927132454,-2.6750444610449247,4,1.0397207708399179,204.3750582243264
141,6.84482247222407,-1.9639611255126426,4,1.3862943611198906,205.47940662153778
142,7.053934398350548,2.6593680653427,4,1.0397207708399179,206.87559843618823
143,1.5607725432036892,1.7992996095691483,4,1.3862943611198906,185.68111553544725
144,1.7440071973352755,3.0936633049252182,4,1.0397207708399179,184.39576348545967
145,3.1151456646859708,-2.057999099431234,4,1.3862943611198906,182.82466467218336
146,4.87230520012903,-2.0075612207745706,5,1.0397207708399179,139.0101687810531
147,1.9081777319101965,-2.371801257694068,5,1.3321790402101223,139.22064372470345
148,1.7929328767350066,-2.4553625475200187,2,0.6931471805599453,219.00315676159315
157,16.384824844896315,-2.975800952853453,3,1.0986122886681096,233.83325245281904
158,2.886894058511869,3.032026349351831,2,0.6931471805599453,395.9724834991652
159,1.6912538383925846,2.7553095480956133,2,0.6931471805599453,398.3287992574738
160,2.3906022242944642,2.373598795899877,2,0.6931471805599453,400.50851865621837
161,2.0038355330115714,-2.5625786859069066,2,0.6931471805599453,401.69640534631475
162,1.559414520570937,2.629400943718618,2,0.6931471805599453,406.1345944763682
163,1.8538661569178603,2.849047124052005,2,0.6931471805599453,407.85196629308797
164,1.6940381836286482,3.122856276454729,3,0.6931471805599453,224.71749430267346
165,1.7202087498198497,3.138328372817,3,1.0986122886681096,225.74377174019844
166,5.255123157588461,1.9620655926608204,3,1.0986122886681096,225.4364640212185
167,2.201366311889561,2.000785448749653,3,0.6365141682948128,221.86084190564952
168,0.8587739171257949,2.201226842021269,3,1.0986122886681096,221.02941385110572
169,1.2286578014261722,1.9762164611926871,3,1.0986122886681096,220.62303380738982
170,1.2777781448729424,-2.8686699659148145,3,1.0986122886681096,220.76392008283904
171,0.8078841607944173,-2.9898365039130206,3,1.0986122886681096,221.10813927387116
172,0.7785797717231305,-3.1412006888866917,3,0.6365141682948128,221.55196128033433
173,1.3580715546646098,3.10500127836885,4,1.0986122886681096,190.34376577131277
174,6.277845300211802,-3.034344544584764,4,1.0397207708399179,188.04034158695248
175,7.08298848416572,-2.0388410279404856,4,1.3862943611198906,186.70498202426117
176,3.6390987602768736,-2.9612223562333453,4,1.0397207708399179,185.361835708672
177,2.545216105857858,3.1216156988330996,4,1.3862943611198906,183.2242442396669
178,2.40577874836705,-3.123045953388159,4,1.0397207708399179,182.48493013454012
179,2.042634785173681,-2.3906359216549546,4,1.3862943611198906,181.77756116408938
180,1.4959058136994103,-2.827483713375457,4,1.0986122886681096,133.5595612605658
181,1.7611614382451135,-2.9589633291071484,4,1.0397207708399179,133.95465912202843
182,5.869050840636801,1.7021239237487351,4,1.0397207708399179,132.93212465816018
183,4.272772266162,-2.0373570047808958,4,0.6931471805599453,134.24466791139292
186,5.9160801360599615,-2.752399035223822,4,1.0397207708399179,137.38926941573996
187,1.6560661663320524,-3.0749454259789744,3,1.0986122886681096,242.95737773112407
188,4.2876139650163925,-2.458854887654508,3,1.0986122886681096,246.60563073151968
189,3.832028095053765,-2.3410655050955795,3,1.0986122886681096,249.09555535809022
190,2.41846242273863,-2.7688892541254386,3,1.0986122886681096,250.62230422365772
191,3.3322163014563895,-2.4543034233383665,3,0.6365141682948128,251.34531953049986
192,4.747941238138516,-2.6959934652466,3,1.0986122886681096,255.45215183156634
193,0.2419324924403585,2.8304528386674144,3,0.6365141682948128,256.54617724466044
194,1.0759862396324744,2.7447954364659717,4,1.0986122886681096,237.0348641199659
195,1.5795421333713757,2.6319532639651317,4,1.0397207708399179,235.97513290617513
77,,,4,1.0986122886681096,71.1386788390033
78,1.9780478555279777,-3.064669302030987,4,1.0397207708399179,71.0909859855044
79,1.5174059263868211,-3.025731692149258,6,1.3321790402101223,54.14637402559875
80,4.379965312099941,2.3820334726204195,4,1.3862943611198906,68.52417800763789
81,3.1331826571633705,-1.820891811078709,4,1.3862943611198906,68.52956812130861
79,,,6,1.3321790402101223,54.14637402559875
82,2.9684913649645566,-1.7900428825261117,4,1.0397207708399179,107.39781423415788
83,1.012584731742144,1.997154439503266,4,1.3862943611198906,106.68758709326335
84,0.6526332294314323,3.084794646051177,5,1.0397207708399179,84.31311234298036
85,0.9835285916989891,0.728541436262747,4,1.3862943611198906,88.5475063299065
84,,,5,1.0397207708399179,84.31311234298036
85,2.2443956860148835,2.8117153431216364,4,1.3862943611198906,88.5475063299065
86,1.2448665426457735,-2.150653440347644,3,1.0986122886681096,76.3563920232538
87,0.5964243166003269,2.8999895050687154,3,0.6365141682948128,78.63229664151706
88,1.8824077671771222,2.6715793059188253,3,1.0986122886681096,80.28104899115955
89,1.7066560385796434,-2.6304178559169853,2,0.6931471805599453,79.54662176394824
90,2.355830649706932,2.714479505547655,2,0.6931471805599453,82.60397621668959
99,,,1,-0.0,0.0
100,1.010391825152659,-1.2818506506220375,2,0.6931471805599453,77.79166672700094
101,2.2677860682162603,-0.8762441336511159,2,0.6931471805599453,76.34888945998817
102,2.710526903180316,-0.6594849378463798,1,-0.0,0.0
103,1.5820508096215782,-0.10520811335822652,1,-0.0,0.0
104,2.806318467836614,0.27396331654677525,1,-0.0,0.0
105,3.515654848952199,0.12290362769467983,1,-0.0,0.0
116,29.79418905034316,-0.8701870237682912,3,1.0986122886681096,85.11602642382884
117,1.9152641125244845,-1.230381219640059,3,1.0986122886681096,89.21956533393161
118,2.609812846289714,-0.2271275194994328,3,0.6365141682948128,92.40172408056212
126,14.605610257117725,-0.9414341085271446,3,0.6365141682948128,113.26026564809388
127,1.1783672126308806,-0.30401886668690503,3,1.0986122886681096,118.05386519053998
128,2.916694639506765,-0.3311375111139015,3,1.0986122886681096,120.6947340448998
129,2.173981297863986,-0.6294630025225969,5,1.0397207708399179,171.31135699372868
130,3.6358514494491825,-0.3974667176019385,5,1.3321790402101223,172.03710446140516
131,1.5976070184280706,-0.3629470195198131,5,1.3321790402101223,172.4624041676513
132,1.0170483262502,-1.2503362411850798,5,1.6094379124341005,173.38055478534517
133,0.6961584282966542,-0.06048826295341785,5,1.3321790402101223,173.64130114165124
134,1.4170327266228406,-0.6108635812524044,5,1.0549201679861442,174.0451123408387
135,1.1371698762451052,0.10841674695412448,6,1.3321790402101223,138.98315327932332
136,10.532229460042485,-1.5700545559527328,6,1.5607104090414063,141.08670824873744
137,6.706741204819306,1.6681440771860525,5,1.6094379124341005,112.7072752714869
143,17.795998211451018,-1.3412095746763346,4,1.3862943611198906,185.68111553544725
144,1.553818340233784,-1.5253721555497366,4,1.0397207708399179,184.39576348545967
145,1.474027935873921,-1.1300016697581825,4,1.3862943611198906,182.82466467218336
146,1.921271161696656,-1.2295001148855458,5,1.0397207708399179,139.0101687810531
147,0.8130376669057239,-0.6423300084938786,5,1.3321790402101223,139.22064372470345
152,9.498809013954576,-1.2191108238689905,2,0.6931471805599453,142.8017325125836
153,2.5982811771241177,-1.128623223830457,2,0.6931471805599453,143.77652540593795
154,1.5917645901641457,-1.126098511641796,2,0.6931471805599453,144.69942926824527
155,1.189199060325431,-1.2950910614500402,2,0.6931471805599453,144.77882042015116
156,3.2843047505868244,-1.5770405542116213,2,0.6931471805599453,150.68514983704404
157,3.3953045429543773,-1.3937404947389058,3,1.0986122886681096,233.83325245281904
158,2.0106595512424605,-1.7999489361288405,2,0.6931471805599453,395.9724834991652
159,1.9711617514094926,-1.3173126153920913,2,0.6931471805599453,398.3287992574738
160,3.4059012107585387,-1.6264141175200226,2,0.6931471805599453,400.50851865621837
161,0.38182235654596364,-2.726289824495694,2,0.6931471805599453,401.69640534631475
162,3.013598609300735,-0.005691193060319889,2,0.6931471805599453,406.1345944763682
163,0.6519921327410023,-1.8824964476666448,2,0.6931471805599453,407.85196629308797
164,0.7623304509073843,-0.8584098087372627,3,0.6931471805599453,224.71749430267346
165,4.32919239703572,-1.7791827643729474,3,1.0986122886681096,225.74377174019844
166,5.512865582886795,-1.6651539200709886,3,1.0986122886681096,225.4364640212185
167,1.556969159551557,-1.7704790686489633,3,0.6365141682948128,221.86084190564952
168,1.1953785794667866,-1.1954384096563682,3,1.0986122886681096,221.02941385110572
169,2.4019548881123063,-1.5315014008564394,3,1.0986122886681096,220.62303380738982
170,2.6423180023294406,-1.3778323570210163,3,1.0986122886681096,220.76392008283904
171,3.350525064674246,-1.2473809602629577,3,1.0986122886681096,221.10813927387116
172,2.5467803592299334,-1.115401477910436,3,0.6365141682948128,221.55196128033433
173,1.2941994767411402,-0.9525547353861004,4,1.0986122886681096,190.34376577131277
174,1.685834914249805,-0.06295630623902858,4,1.0397207708399179,188.04034158695248
175,1.749063225127999,-0.6712748460495302,4,1.3862943611198906,186.70498202426117
176,1.7678550368949892,-1.3080522702004698,4,1.0397207708399179,185.361835708672
177,0.29182036712534043,1.6126391705884953,4,1.3862943611198906,183.2242442396669
178,2.1249876040055926,-1.456403415391031,4,1.0397207708399179,182.48493013454012
179,2.6906828865014396,-1.4549173746701953,4,1.3862943611198906,181.77756116408938
180,1.0304615139481235,-1.223265130532022,4,1.0986122886681096,133.5595612605658
181,4.387869240553428,-1.543849442037115,4,1.0397207708399179,133.95465912202843
182,0.22502463556897556,-2.1887440668819766,4,1.0397207708399179,132.93212465816018
183,3.4867328008565317,-1.5311546909341895,4,0.6931471805599453,134.24466791139292
